令和７年度 教科別成績分布図（本試験）,,,,,,,,,,,,,,,,,,,,
教科名,満点,最高点,最低点,平均点,標準偏差,受験者数,得点率,５分値Ｆ１,５分値Ｆ２,５分値Ｆ３,５分値Ｆ４,,,,,,,,,
国　語,200,200,0,126.67,34.9,437209,0.6333,94,119,139,159,,,,,,,,,
点数,人数,比率（％）,,,,,,,,,,,,,,,,,,
６段階,15,15.625,,,,,,,,,,,,,,,,,,
141,1,1.04,******,,,,,,,,,,,,,,,,,
142,1,1.04,******,,,,,,,,,,,,,,,,,
143,1,1.04,******,,,,,,,,,,,,,,,,,
144,0,0,,,,,,,,,,,,,,,,,,
145,1,1.04,******,,,,,,,,,,,,,,,,,
146,1,1.04,******,,,,,,,,,,,,,,,,,
147,0,0,,,,,,,,,,,,,,,,,,
148,0,0,,,,,,,,,,,,,,,,,,
149,2,2.08,*************,,,,,,,,,,,,,,,,,
150,1,1.04,******,,,,,,,,,,,,,,,,,
151,0,0,,,,,,,,,,,,,,,,,,
152,1,1.04,******,,,,,,,,,,,,,,,,,
153,0,0,,,,,,,,,,,,,,,,,,
154,1,1.04,******,,,,,,,,,,,,,,,,,
155,1,1.04,******,,,,,,,,,,,,,,,,,
156,0,0,,,,,,,,,,,,,,,,,,
157,0,0,,,,,,,,,,,,,,,,,,
158,0,0,,,,,,,,,,,,,,,,,,
159,0,0,,,,,,,,,,,,,,,,,,
160,1,1.04,******,,,,,,,,,,,,,,,,,
161,0,0,,,,,,,,,,,,,,,,,,
162,0,0,,,,,,,,,,,,,,,,,,
163,1,1.04,******,,,,,,,,,,,,,,,,,
164,0,0,,,,,,,,,,,,,,,,,,
165,0,0,,,,,,,,,,,,,,,,,,
166,0,0,,,,,,,,,,,,,,,,,,
167,1,1.04,******,,,,,,,,,,,,,,,,,
168,1,1.04,******,,,,,,,,,,,,,,,,,
169,0,0,,,,,,,,,,,,,,,,,,
170,0,0,,,,,,,,,,,,,,,,,,
171,0,0,,,,,,,,,,,,,,,,,,
172,0,0,,,,,,,,,,,,,,,,,,
173,0,0,,,,,,,,,,,,,,,,,,
７段階,13,13.541666,,,,,,,,,,,,,,,,,,
174,2,2.08,*************,,,,,,,,,,,,,,,,,
175,0,0,,,,,,,,,,,,,,,,,,
176,0,0,,,,,,,,,,,,,,,,,,
177,1,1.04,******,,,,,,,,,,,,,,,,,
178,1,1.04,******,,,,,,,,,,,,,,,,,
179,0,0,,,,,,,,,,,,,,,,,,
180,0,0,,,,,,,,,,,,,,,,,,
181,1,1.04,******,,,,,,,,,,,,,,,,,
182,1,1.04,******,,,,,,,,,,,,,,,,,
183,1,1.04,******,,,,,,,,,,,,,,,,,
184,1,1.04,******,,,,,,,,,,,,,,,,,
185,0,0,,,,,,,,,,,,,,,,,,
186,0,0,,,,,,,,,,,,,,,,,,
187,1,1.04,******,,,,,,,,,,,,,,,,,
188,0,0,,,,,,,,,,,,,,,,,,
189,2,2.08,*************,,,,,,,,,,,,,,,,,
190,1,1.04,******,,,,,,,,,,,,,,,,,
191,0,0,,,,,,,,,,,,,,,,,,
192,1,1.04,******,,,,,,,,,,,,,,,,,
193,0,0,,,,,,,,,,,,,,,,,,
８段階,6,6.25,,,,,,,,,,,,,,,,,,
194,1,1.04,******,,,,,,,,,,,,,,,,,
195,3,3.13,*******************,,,,,,,,,,,,,,,,,
196,0,0,,,,,,,,,,,,,,,,,,
197,2,2.08,*************,,,,,,,,,,,,,,,,,
198,0,0,,,,,,,,,,,,,,,,,,
199,0,0,,,,,,,,,,,,,,,,,,
９段階,5,5.208333,,,,,,,,,,,,,,,,,,
200,5,5.21,*******************************,,,,,,,,,,,,,,,,,
令和７年度 科目別成績分布図（本試験）,,,,,,,,,,,,,,,,,,,,
科目名,満点,最高点,最低点,平均点,標準偏差,受験者数,得点率,５分値Ｆ１,５分値Ｆ２,５分値Ｆ３,５分値Ｆ４,１段階,２段階,３段階,４段階,５段階,６段階,７段階,８段階,９段階
フランス語,200,200,17,130.59,48.76,116,0.653,83,115,156,177,0～41,42～63,64～88,89～121,122～156,157～175,176～186,187～196,197～200
点数,人数,比率（％）,,,,,,,,,,,,,,,,,,
１段階,4,3.448275,,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,,
1,0,0,,,,,,,,,,,,,,,,,,
2,0,0,,,,,,,,,,,,,,,,,,
3,0,0,,,,,,,,,,,,,,,,,,
4,0,0,,,,,,,,,,,,,,,,,,
5,0,0,,,,,,,,,,,,,,,,,,
6,0,0,,,,,,,,,,,,,,,,,,
7,0,0,,,,,,,,,,,,,,,,,,
8,0,0,,,,,,,,,,,,,,,,,,
9,0,0,,,,,,,,,,,,,,,,,,
10,0,0,,,,,,,,,,,,,,,,,,
11,0,0,,,,,,,,,,,,,,,,,,
12,0,0,,,,,,,,,,,,,,,,,,
13,0,0,,,,,,,,,,,,,,,,,,
14,0,0,,,,,,,,,,,,,,,,,,
15,0,0,,,,,,,,,,,,,,,,,,
16,0,0,,,,,,,,,,,,,,,,,,
17,1,0.86,*****,,,,,,,,,,,,,,,,,
18,0,0,,,,,,,,,,,,,,,,,,
19,0,0,,,,,,,,,,,,,,,,,,
20,0,0,,,,,,,,,,,,,,,,,,
21,0,0,,,,,,,,,,,,,,,,,,
22,0,0,,,,,,,,,,,,,,,,,,
23,1,0.86,*****,,,,,,,,,,,,,,,,,
24,0,0,,,,,,,,,,,,,,,,,,
25,0,0,,,,,,,,,,,,,,,,,,
26,0,0,,,,,,,,,,,,,,,,,,
27,0,0,,,,,,,,,,,,,,,,,,
28,0,0,,,,,,,,,,,,,,,,,,
29,0,0,,,,,,,,,,,,,,,,,,
30,0,0,,,,,,,,,,,,,,,,,,
31,0,0,,,,,,,,,,,,,,,,,,
32,0,0,,,,,,,,,,,,,,,,,,
33,0,0,,,,,,,,,,,,,,,,,,
34,0,0,,,,,,,,,,,,,,,,,,
35,0,0,,,,,,,,,,,,,,,,,,
36,0,0,,,,,,,,,,,,,,,,,,
37,0,0,,,,,,,,,,,,,,,,,,
38,1,0.86,*****,,,,,,,,,,,,,,,,,
39,0,0,,,,,,,,,,,,,,,,,,
40,1,0.86,*****,,,,,,,,,,,,,,,,,
41,0,0,,,,,,,,,,,,,,,,,,
２段階,9,7.75862,,,,,,,,,,,,,,,,,,
42,1,0.86,*****,,,,,,,,,,,,,,,,,
43,0,0,,,,,,,,,,,,,,,,,,
44,0,0,,,,,,,,,,,,,,,,,,
45,1,0.86,*****,,,,,,,,,,,,,,,,,
46,1,0.86,*****,,,,,,,,,,,,,,,,,
47,0,0,,,,,,,,,,,,,,,,,,
48,0,0,,,,,,,,,,,,,,,,,,
49,0,0,,,,,,,,,,,,,,,,,,
50,2,1.72,**********,,,,,,,,,,,,,,,,,
51,0,0,,,,,,,,,,,,,,,,,,
52,0,0,,,,,,,,,,,,,,,,,,
53,0,0,,,,,,,,,,,,,,,,,,
54,0,0,,,,,,,,,,,,,,,,,,
55,1,0.86,*****,,,,,,,,,,,,,,,,,
56,0,0,,,,,,,,,,,,,,,,,,
57,0,0,,,,,,,,,,,,,,,,,,
58,1,0.86,*****,,,,,,,,,,,,,,,,,
59,1,0.86,*****,,,,,,,,,,,,,,,,,
60,0,0,,,,,,,,,,,,,,,,,,
61,0,0,,,,,,,,,,,,,,,,,,
62,0,0,,,,,,,,,,,,,,,,,,
63,1,0.86,*****,,,,,,,,,,,,,,,,,
３段階,14,12.068965,,,,,,,,,,,,,,,,,,
64,1,0.86,*****,,,,,,,,,,,,,,,,,
65,1,0.86,*****,,,,,,,,,,,,,,,,,
66,0,0,,,,,,,,,,,,,,,,,,
67,2,1.72,**********,,,,,,,,,,,,,,,,,
68,1,0.86,*****,,,,,,,,,,,,,,,,,
69,0,0,,,,,,,,,,,,,,,,,,
70,0,0,,,,,,,,,,,,,,,,,,
71,0,0,,,,,,,,,,,,,,,,,,
72,0,0,,,,,,,,,,,,,,,,,,
73,0,0,,,,,,,,,,,,,,,,,,
74,0,0,,,,,,,,,,,,,,,,,,
75,1,0.86,*****,,,,,,,,,,,,,,,,,
76,1,0.86,*****,,,,,,,,,,,,,,,,,
77,0,0,,,,,,,,,,,,,,,,,,
78,0,0,,,,,,,,,,,,,,,,,,
79,0,0,,,,,,,,,,,,,,,,,,
80,2,1.72,**********,,,,,,,,,,,,,,,,,
81,0,0,,,,,,,,,,,,,,,,,,
82,0,0,,,,,,,,,,,,,,,,,,
83,1,0.86,*****,,,,,,,,,,,,,,,,,
84,1,0.86,*****,,,,,,,,,,,,,,,,,
85,1,0.86,*****,,,,,,,,,,,,,,,,,
86,0,0,,,,,,,,,,,,,,,,,,
87,1,0.86,*****,,,,,,,,,,,,,,,,,
88,1,0.86,*****,,,,,,,,,,,,,,,,,
４段階,20,17.241379,,,,,,,,,,,,,,,,,,
89,2,1.72,**********,,,,,,,,,,,,,,,,,
90,0,0,,,,,,,,,,,,,,,,,,
91,0,0,,,,,,,,,,,,,,,,,,
92,0,0,,,,,,,,,,,,,,,,,,
93,0,0,,,,,,,,,,,,,,,,,,
94,2,1.72,**********,,,,,,,,,,,,,,,,,
95,0,0,,,,,,,,,,,,,,,,,,
96,2,1.72,**********,,,,,,,,,,,,,,,,,
97,0,0,,,,,,,,,,,,,,,,,,
98,0,0,,,,,,,,,,,,,,,,,,
99,1,0.86,*****,,,,,,,,,,,,,,,,,
100,2,1.72,**********,,,,,,,,,,,,,,,,,
101,0,0,,,,,,,,,,,,,,,,,,
102,1,0.86,*****,,,,,,,,,,,,,,,,,
103,0,0,,,,,,,,,,,,,,,,,,
104,1,0.86,*****,,,,,,,,,,,,,,,,,
105,1,0.86,*****,,,,,,,,,,,,,,,,,
106,0,0,,,,,,,,,,,,,,,,,,
107,0,0,,,,,,,,,,,,,,,,,,
108,3,2.59,****************,,,,,,,,,,,,,,,,,
109,0,0,,,,,,,,,,,,,,,,,,
110,1,0.86,*****,,,,,,,,,,,,,,,,,
111,0,0,,,,,,,,,,,,,,,,,,
112,1,0.86,*****,,,,,,,,,,,,,,,,,
113,0,0,,,,,,,,,,,,,,,,,,
114,1,0.86,*****,,,,,,,,,,,,,,,,,
115,1,0.86,*****,,,,,,,,,,,,,,,,,
116,0,0,,,,,,,,,,,,,,,,,,
117,1,0.86,*****,,,,,,,,,,,,,,,,,
118,0,0,,,,,,,,,,,,,,,,,,
119,0,0,,,,,,,,,,,,,,,,,,
120,0,0,,,,,,,,,,,,,,,,,,
121,0,0,,,,,,,,,,,,,,,,,,
５段階,22,18.965517,,,,,,,,,,,,,,,,,,
122,1,0.86,*****,,,,,,,,,,,,,,,,,
123,1,0.86,*****,,,,,,,,,,,,,,,,,
124,1,0.86,*****,,,,,,,,,,,,,,,,,
125,0,0,,,,,,,,,,,,,,,,,,
126,0,0,,,,,,,,,,,,,,,,,,
127,0,0,,,,,,,,,,,,,,,,,,
128,0,0,,,,,,,,,,,,,,,,,,
129,0,0,,,,,,,,,,,,,,,,,,
130,3,2.59,****************,,,,,,,,,,,,,,,,,
131,1,0.86,*****,,,,,,,,,,,,,,,,,
132,0,0,,,,,,,,,,,,,,,,,,
133,0,0,,,,,,,,,,,,,,,,,,
134,1,0.86,*****,,,,,,,,,,,,,,,,,
135,0,0,,,,,,,,,,,,,,,,,,
136,0,0,,,,,,,,,,,,,,,,,,
137,1,0.86,*****,,,,,,,,,,,,,,,,,
138,2,1.72,**********,,,,,,,,,,,,,,,,,
139,2,1.72,**********,,,,,,,,,,,,,,,,,
140,1,0.86,*****,,,,,,,,,,,,,,,,,
141,1,0.86,*****,,,,,,,,,,,,,,,,,
142,1,0.86,*****,,,,,,,,,,,,,,,,,
143,0,0,,,,,,,,,,,,,,,,,,
144,1,0.86,*****,,,,,,,,,,,,,,,,,
145,0,0,,,,,,,,,,,,,,,,,,
146,0,0,,,,,,,,,,,,,,,,,,
147,1,0.86,*****,,,,,,,,,,,,,,,,,
148,1,0.86,*****,,,,,,,,,,,,,,,,,
149,2,1.72,**********,,,,,,,,,,,,,,,,,
150,1,0.86,*****,,,,,,,,,,,,,,,,,
151,0,0,,,,,,,,,,,,,,,,,,
152,0,0,,,,,,,,,,,,,,,,,,
153,0,0,,,,,,,,,,,,,,,,,,
154,0,0,,,,,,,,,,,,,,,,,,
155,0,0,,,,,,,,,,,,,,,,,,
156,0,0,,,,,,,,,,,,,,,,,,
６段階,18,15.517241,,,,,,,,,,,,,,,,,,
157,2,1.72,**********,,,,,,,,,,,,,,,,,
158,1,0.86,*****,,,,,,,,,,,,,,,,,
159,1,0.86,*****,,,,,,,,,,,,,,,,,
160,2,1.72,**********,,,,,,,,,,,,,,,,,
161,0,0,,,,,,,,,,,,,,,,,,
162,0,0,,,,,,,,,,,,,,,,,,
163,0,0,,,,,,,,,,,,,,,,,,
164,0,0,,,,,,,,,,,,,,,,,,
165,1,0.86,*****,,,,,,,,,,,,,,,,,
166,2,1.72,**********,,,,,,,,,,,,,,,,,
167,1,0.86,*****,,,,,,,,,,,,,,,,,
168,1,0.86,*****,,,,,,,,,,,,,,,,,
169,0,0,,,,,,,,,,,,,,,,,,
170,2,1.72,**********,,,,,,,,,,,,,,,,,
171,1,0.86,*****,,,,,,,,,,,,,,,,,
172,1,0.86,*****,,,,,,,,,,,,,,,,,
173,1,0.86,*****,,,,,,,,,,,,,,,,,
174,0,0,,,,,,,,,,,,,,,,,,
175,2,1.72,**********,,,,,,,,,,,,,,,,,
７段階,16,13.793103,,,,,,,,,,,,,,,,,,
176,4,3.45,*********************,,,,,,,,,,,,,,,,,
177,1,0.86,*****,,,,,,,,,,,,,,,,,
178,2,1.72,**********,,,,,,,,,,,,,,,,,
179,0,0,,,,,,,,,,,,,,,,,,
180,0,0,,,,,,,,,,,,,,,,,,
181,1,0.86,*****,,,,,,,,,,,,,,,,,
182,3,2.59,****************,,,,,,,,,,,,,,,,,
183,1,0.86,*****,,,,,,,,,,,,,,,,,
184,3,2.59,****************,,,,,,,,,,,,,,,,,
185,0,0,,,,,,,,,,,,,,,,,,
186,1,0.86,*****,,,,,,,,,,,,,,,,,
８段階,7,6.034482,,,,,,,,,,,,,,,,,,
187,1,0.86,*****,,,,,,,,,,,,,,,,,
188,0,0,,,,,,,,,,,,,,,,,,
189,0,0,,,,,,,,,,,,,,,,,,
190,0,0,,,,,,,,,,,,,,,,,,
191,1,0.86,*****,,,,,,,,,,,,,,,,,
192,1,0.86,*****,,,,,,,,,,,,,,,,,
193,1,0.86,*****,,,,,,,,,,,,,,,,,
194,1,0.86,*****,,,,,,,,,,,,,,,,,
195,2,1.72,**********,,,,,,,,,,,,,,,,,
196,0,0,,,,,,,,,,,,,,,,,,
９段階,6,5.172413,,,,,,,,,,,,,,,,,,
197,4,3.45,*********************,,,,,,,,,,,,,,,,,
198,0,0,,,,,,,,,,,,,,,,,,
199,0,0,,,,,,,,,,,,,,,,,,
200,2,1.72,**********,,,,,,,,,,,,,,,,,
令和７年度 科目別成績分布図（本試験）,,,,,,,,,,,,,,,,,,,,
科目名,満点,最高点,最低点,平均点,標準偏差,受験者数,得点率,５分値Ｆ１,５分値Ｆ２,５分値Ｆ３,５分値Ｆ４,１段階,２段階,３段階,４段階,５段階,６段階,７段階,８段階,９段階
中国語,200,200,36,166.02,30.18,874,0.8301,149,169,179,188,0～82,83～127,128～153,154～168,169～178,179～186,187～191,192～195,196～200
点数,人数,比率（％）,,,,,,,,,,,,,,,,,,
１段階,31,3.54691,,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,,
1,0,0,,,,,,,,,,,,,,,,,,
2,0,0,,,,,,,,,,,,,,,,,,
3,0,0,,,,,,,,,,,,,,,,,,
4,0,0,,,,,,,,,,,,,,,,,,
5,0,0,,,,,,,,,,,,,,,,,,
6,0,0,,,,,,,,,,,,,,,,,,
7,0,0,,,,,,,,,,,,,,,,,,
8,0,0,,,,,,,,,,,,,,,,,,
9,0,0,,,,,,,,,,,,,,,,,,
10,0,0,,,,,,,,,,,,,,,,,,
11,0,0,,,,,,,,,,,,,,,,,,
12,0,0,,,,,,,,,,,,,,,,,,
13,0,0,,,,,,,,,,,,,,,,,,
14,0,0,,,,,,,,,,,,,,,,,,
15,0,0,,,,,,,,,,,,,,,,,,
16,0,0,,,,,,,,,,,,,,,,,,
17,0,0,,,,,,,,,,,,,,,,,,
18,0,0,,,,,,,,,,,,,,,,,,
19,0,0,,,,,,,,,,,,,,,,,,
20,0,0,,,,,,,,,,,,,,,,,,
21,0,0,,,,,,,,,,,,,,,,,,
22,0,0,,,,,,,,,,,,,,,,,,
23,0,0,,,,,,,,,,,,,,,,,,
24,0,0,,,,,,,,,,,,,,,,,,
25,0,0,,,,,,,,,,,,,,,,,,
26,0,0,,,,,,,,,,,,,,,,,,
27,0,0,,,,,,,,,,,,,,,,,,
28,0,0,,,,,,,,,,,,,,,,,,
29,0,0,,,,,,,,,,,,,,,,,,
30,0,0,,,,,,,,,,,,,,,,,,
31,0,0,,,,,,,,,,,,,,,,,,
32,0,0,,,,,,,,,,,,,,,,,,
33,0,0,,,,,,,,,,,,,,,,,,
34,0,0,,,,,,,,,,,,,,,,,,
35,0,0,,,,,,,,,,,,,,,,,,
36,1,0.11,*,,,,,,,,,,,,,,,,,
37,0,0,,,,,,,,,,,,,,,,,,
38,0,0,,,,,,,,,,,,,,,,,,
39,0,0,,,,,,,,,,,,,,,,,,
40,0,0,,,,,,,,,,,,,,,,,,
41,0,0,,,,,,,,,,,,,,,,,,
42,1,0.11,*,,,,,,,,,,,,,,,,,
43,0,0,,,,,,,,,,,,,,,,,,
44,0,0,,,,,,,,,,,,,,,,,,
45,0,0,,,,,,,,,,,,,,,,,,
46,0,0,,,,,,,,,,,,,,,,,,
47,0,0,,,,,,,,,,,,,,,,,,
48,0,0,,,,,,,,,,,,,,,,,,
49,0,0,,,,,,,,,,,,,,,,,,
50,0,0,,,,,,,,,,,,,,,,,,
51,0,0,,,,,,,,,,,,,,,,,,
52,1,0.11,*,,,,,,,,,,,,,,,,,
53,0,0,,,,,,,,,,,,,,,,,,
54,0,0,,,,,,,,,,,,,,,,,,
55,1,0.11,*,,,,,,,,,,,,,,,,,
56,0,0,,,,,,,,,,,,,,,,,,
57,0,0,,,,,,,,,,,,,,,,,,
58,1,0.11,*,,,,,,,,,,,,,,,,,
59,0,0,,,,,,,,,,,,,,,,,,
60,1,0.11,*,,,,,,,,,,,,,,,,,
61,1,0.11,*,,,,,,,,,,,,,,,,,
62,2,0.23,*,,,,,,,,,,,,,,,,,
63,1,0.11,*,,,,,,,,,,,,,,,,,
64,1,0.11,*,,,,,,,,,,,,,,,,,
65,1,0.11,*,,,,,,,,,,,,,,,,,
66,0,0,,,,,,,,,,,,,,,,,,
67,1,0.11,*,,,,,,,,,,,,,,,,,
68,1,0.11,*,,,,,,,,,,,,,,,,,
69,0,0,,,,,,,,,,,,,,,,,,
70,1,0.11,*,,,,,,,,,,,,,,,,,
71,0,0,,,,,,,,,,,,,,,,,,
72,0,0,,,,,,,,,,,,,,,,,,
73,2,0.23,*,,,,,,,,,,,,,,,,,
74,1,0.11,*,,,,,,,,,,,,,,,,,
75,2,0.23,*,,,,,,,,,,,,,,,,,
76,1,0.11,*,,,,,,,,,,,,,,,,,
77,1,0.11,*,,,,,,,,,,,,,,,,,
78,4,0.46,***,,,,,,,,,,,,,,,,,
79,0,0,,,,,,,,,,,,,,,,,,
80,3,0.34,**,,,,,,,,,,,,,,,,,
81,0,0,,,,,,,,,,,,,,,,,,
82,2,0.23,*,,,,,,,,,,,,,,,,,
２段階,58,6.636155,,,,,,,,,,,,,,,,,,
83,2,0.23,*,,,,,,,,,,,,,,,,,
84,1,0.11,*,,,,,,,,,,,,,,,,,
85,2,0.23,*,,,,,,,,,,,,,,,,,
86,1,0.11,*,,,,,,,,,,,,,,,,,
87,0,0,,,,,,,,,,,,,,,,,,
88,2,0.23,*,,,,,,,,,,,,,,,,,
89,0,0,,,,,,,,,,,,,,,,,,
90,0,0,,,,,,,,,,,,,,,,,,
91,1,0.11,*,,,,,,,,,,,,,,,,,
92,3,0.34,**,,,,,,,,,,,,,,,,,
93,0,0,,,,,,,,,,,,,,,,,,
94,0,0,,,,,,,,,,,,,,,,,,
95,1,0.11,*,,,,,,,,,,,,,,,,,
96,1,0.11,*,,,,,,,,,,,,,,,,,
97,1,0.11,*,,,,,,,,,,,,,,,,,
98,0,0,,,,,,,,,,,,,,,,,,
99,1,0.11,*,,,,,,,,,,,,,,,,,
100,3,0.34,**,,,,,,,,,,,,,,,,,
101,2,0.23,*,,,,,,,,,,,,,,,,,
102,3,0.34,**,,,,,,,,,,,,,,,,,
103,1,0.11,*,,,,,,,,,,,,,,,,,
104,1,0.11,*,,,,,,,,,,,,,,,,,
105,1,0.11,*,,,,,,,,,,,,,,,,,
106,0,0,,,,,,,,,,,,,,,,,,
107,0,0,,,,,,,,,,,,,,,,,,
108,5,0.57,***,,,,,,,,,,,,,,,,,
109,1,0.11,*,,,,,,,,,,,,,,,,,
110,1,0.11,*,,,,,,,,,,,,,,,,,
111,1,0.11,*,,,,,,,,,,,,,,,,,
112,2,0.23,*,,,,,,,,,,,,,,,,,
113,0,0,,,,,,,,,,,,,,,,,,
114,1,0.11,*,,,,,,,,,,,,,,,,,
115,1,0.11,*,,,,,,,,,,,,,,,,,
116,1,0.11,*,,,,,,,,,,,,,,,,,
117,0,0,,,,,,,,,,,,,,,,,,
118,1,0.11,*,,,,,,,,,,,,,,,,,
119,2,0.23,*,,,,,,,,,,,,,,,,,
120,2,0.23,*,,,,,,,,,,,,,,,,,
121,1,0.11,*,,,,,,,,,,,,,,,,,
122,1,0.11,*,,,,,,,,,,,,,,,,,
123,4,0.46,***,,,,,,,,,,,,,,,,,
124,2,0.23,*,,,,,,,,,,,,,,,,,
125,0,0,,,,,,,,,,,,,,,,,,
126,1,0.11,*,,,,,,,,,,,,,,,,,
127,4,0.46,***,,,,,,,,,,,,,,,,,
３段階,105,12.013729,,,,,,,,,,,,,,,,,,
128,5,0.57,***,,,,,,,,,,,,,,,,,
129,2,0.23,*,,,,,,,,,,,,,,,,,
130,0,0,,,,,,,,,,,,,,,,,,
131,3,0.34,**,,,,,,,,,,,,,,,,,
132,5,0.57,***,,,,,,,,,,,,,,,,,
133,5,0.57,***,,,,,,,,,,,,,,,,,
134,6,0.69,****,,,,,,,,,,,,,,,,,
135,3,0.34,**,,,,,,,,,,,,,,,,,
136,3,0.34,**,,,,,,,,,,,,,,,,,
137,6,0.69,****,,,,,,,,,,,,,,,,,
138,3,0.34,**,,,,,,,,,,,,,,,,,
139,1,0.11,*,,,,,,,,,,,,,,,,,
140,2,0.23,*,,,,,,,,,,,,,,,,,
141,7,0.8,*****,,,,,,,,,,,,,,,,,
142,4,0.46,***,,,,,,,,,,,,,,,,,
143,4,0.46,***,,,,,,,,,,,,,,,,,
144,1,0.11,*,,,,,,,,,,,,,,,,,
145,4,0.46,***,,,,,,,,,,,,,,,,,
146,8,0.92,*****,,,,,,,,,,,,,,,,,
147,4,0.46,***,,,,,,,,,,,,,,,,,
148,6,0.69,****,,,,,,,,,,,,,,,,,
149,6,0.69,****,,,,,,,,,,,,,,,,,
150,5,0.57,***,,,,,,,,,,,,,,,,,
151,1,0.11,*,,,,,,,,,,,,,,,,,
152,5,0.57,***,,,,,,,,,,,,,,,,,
153,6,0.69,****,,,,,,,,,,,,,,,,,
４段階,147,16.819221,,,,,,,,,,,,,,,,,,
154,5,0.57,***,,,,,,,,,,,,,,,,,
155,6,0.69,****,,,,,,,,,,,,,,,,,
156,4,0.46,***,,,,,,,,,,,,,,,,,
157,10,1.14,*******,,,,,,,,,,,,,,,,,
158,13,1.49,*********,,,,,,,,,,,,,,,,,
159,7,0.8,*****,,,,,,,,,,,,,,,,,
160,13,1.49,*********,,,,,,,,,,,,,,,,,
161,11,1.26,********,,,,,,,,,,,,,,,,,
162,14,1.6,**********,,,,,,,,,,,,,,,,,
163,4,0.46,***,,,,,,,,,,,,,,,,,
164,7,0.8,*****,,,,,,,,,,,,,,,,,
165,14,1.6,**********,,,,,,,,,,,,,,,,,
166,24,2.75,****************,,,,,,,,,,,,,,,,,
167,6,0.69,****,,,,,,,,,,,,,,,,,
168,9,1.03,******,,,,,,,,,,,,,,,,,
５段階,168,19.221967,,,,,,,,,,,,,,,,,,
169,11,1.26,********,,,,,,,,,,,,,,,,,
170,11,1.26,********,,,,,,,,,,,,,,,,,
171,8,0.92,*****,,,,,,,,,,,,,,,,,
172,17,1.95,************,,,,,,,,,,,,,,,,,
173,13,1.49,*********,,,,,,,,,,,,,,,,,
174,23,2.63,****************,,,,,,,,,,,,,,,,,
175,13,1.49,*********,,,,,,,,,,,,,,,,,
176,18,2.06,************,,,,,,,,,,,,,,,,,
177,18,2.06,************,,,,,,,,,,,,,,,,,
178,36,4.12,*************************,,,,,,,,,,,,,,,,,
６段階,152,17.391304,,,,,,,,,,,,,,,,,,
179,14,1.6,**********,,,,,,,,,,,,,,,,,
180,17,1.95,************,,,,,,,,,,,,,,,,,
181,8,0.92,*****,,,,,,,,,,,,,,,,,
182,40,4.58,***************************,,,,,,,,,,,,,,,,,
183,10,1.14,*******,,,,,,,,,,,,,,,,,
184,25,2.86,*****************,,,,,,,,,,,,,,,,,
185,2,0.23,*,,,,,,,,,,,,,,,,,
186,36,4.12,*************************,,,,,,,,,,,,,,,,,
７段階,83,9.496567,,,,,,,,,,,,,,,,,,
187,15,1.72,**********,,,,,,,,,,,,,,,,,
188,34,3.89,***********************,,,,,,,,,,,,,,,,,
189,3,0.34,**,,,,,,,,,,,,,,,,,
190,18,2.06,************,,,,,,,,,,,,,,,,,
191,13,1.49,*********,,,,,,,,,,,,,,,,,
８段階,61,6.979405,,,,,,,,,,,,,,,,,,
192,47,5.38,********************************,,,,,,,,,,,,,,,,,
193,0,0,,,,,,,,,,,,,,,,,,
194,10,1.14,*******,,,,,,,,,,,,,,,,,
195,4,0.46,***,,,,,,,,,,,,,,,,,
９段階,69,7.894736,,,,,,,,,,,,,,,,,,
196,46,5.26,********************************,,,,,,,,,,,,,,,,,
197,0,0,,,,,,,,,,,,,,,,,,
198,0,0,,,,,,,,,,,,,,,,,,
199,0,0,,,,,,,,,,,,,,,,,,
200,23,2.63,****************,,,,,,,,,,,,,,,,,
令和７年度 科目別成績分布図（本試験）,,,,,,,,,,,,,,,,,,,,
科目名,満点,最高点,最低点,平均点,標準偏差,受験者数,得点率,５分値Ｆ１,５分値Ｆ２,５分値Ｆ３,５分値Ｆ４,１段階,２段階,３段階,４段階,５段階,６段階,７段階,８段階,９段階
韓国語,200,200,24,146.91,45.81,235,0.7346,94,145,173,188,0～53,54～74,75～108,109～144,145～172,173～185,186～194,195～195,196～200
点数,人数,比率（％）,,,,,,,,,,,,,,,,,,
１段階,9,3.829787,,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,,
1,0,0,,,,,,,,,,,,,,,,,,
2,0,0,,,,,,,,,,,,,,,,,,
3,0,0,,,,,,,,,,,,,,,,,,
4,0,0,,,,,,,,,,,,,,,,,,
5,0,0,,,,,,,,,,,,,,,,,,
6,0,0,,,,,,,,,,,,,,,,,,
7,0,0,,,,,,,,,,,,,,,,,,
8,0,0,,,,,,,,,,,,,,,,,,
9,0,0,,,,,,,,,,,,,,,,,,
10,0,0,,,,,,,,,,,,,,,,,,
11,0,0,,,,,,,,,,,,,,,,,,
12,0,0,,,,,,,,,,,,,,,,,,
13,0,0,,,,,,,,,,,,,,,,,,
14,0,0,,,,,,,,,,,,,,,,,,
15,0,0,,,,,,,,,,,,,,,,,,
16,0,0,,,,,,,,,,,,,,,,,,
17,0,0,,,,,,,,,,,,,,,,,,
18,0,0,,,,,,,,,,,,,,,,,,
